region,id,name,value,regionName
5,36708824," ДП ""IЛЛIНЦIВОДОКАНАЛ""",0.234,Вінницька
5,3338283, НЕМИРIВСЬКИЙ ККП М. НЕМИРIВ,0.021,Вінницька
5,31127946," ПП ""МИХАЛИЧ I КО"" СМТ. ВОРОНОВИЦЯ ВIННИЦЬКИЙ Р-Н",0.018,Вінницька
5,36759156," ТУЛЬЧИНСЬКЕ ДП КП ""ВIННИЦЯОБЛВОДОКАНАЛ"" М. ТУЛЬЧИН",0.444,Вінницька
5,37489301," КП ""НАДIЯ"" СМТ.ВОРОНОВИЦЯ ВIННИЦЬКИЙ РАЙОН",0.013,Вінницька
5,40848880," КРИЖОПIЛЬСЬКА ФIЛIЯ ТОВ ""ФУД ДЕВЕЛОПМЕНТ""",0.103,Вінницька
7,31979894," ПП ""EВРОПАЦУКОР"" СМТ.IВАНИЧI",0.006,Волинська
7,3339176, СТАРОВИЖIВСЬКЕ ВУЖКГ СМТ.СТАРА ВИЖIВКА,0.053,Волинська
7,13368478," КП ""ДУБИЩЕНСЬКЕ ЖКГ"" РОЖИЩЕНСЬКИЙ Р-Н",0.047,Волинська
9,26349183," ВП ""ШАХТА IМ.Д.Ф.МЕЛЬНИКОВА"" ПАТ""ЛИСИЧАНСЬКВУГIЛЛЯ"" М.ЛИСИЧАНСЬК",0.041,Луганська
9,31380846," ПАТ ЛИСИЧАНСЬКИЙ СКЛОЗАВОД ""ПРОЛЕТАРIЙ""",0.284,Луганська
9,418030," ТДВ  ""ЛИСИЧАНСЬКИЙ ЖЕЛАТИНОВИЙ ЗАВОД""",0.675,Луганська
9,3339851,"ЛИСИЧАНСЬКЕ КОМУНАЛЬНЕ СПЕЦІАЛІЗОВАНЕ ПІДПРИЄМСТВО ПО ВИДОБУТКУ, ОБРОБЦІ, РЕАЛІЗАЦІЇ ВОДИ ТА ОЧИЩЕННЮ СТОКІВ ”ЛИСИЧАНСЬКВОДОКАНАЛ”",3.604,Луганська
9,32026192," КП ""РУБІЖАНСЬКЕ ВИРОБНИЧЕ УПРАВЛІННЯ ВОДОПРОВІДНО-КАНАЛІЗАЦІЙНОГО ГОСПОДАРСТВА"" РУБІЖАНСЬКОЇ МІСЬКОЇ РАДИ”",2.719,Луганська
9,1882551," ПАТ ""РУБIЖАНСЬКИЙ КАРТОННО-ТАРНИЙ КОМБIНАТ""",3.339,Луганська
9,35629024," КП ""ЖИЛБУДСЕРВIС"" М.ЩАСТЯ",0.385,Луганська
9,32292929," ПРАТ ""ЛИНIК"" М.ЛИСИЧАНСЬК",0.053,Луганська
9,33270581," ПАТ ""СЄВЄРОДОНЕЦЬКЕ ОБ`ЄДНАННЯ""АЗОТ"" М.СЄВЄРОДОНЕЦЬК",5.707,Луганська
9,34502350," ТДВ ""ПОПАСНЯНСЬКИЙ ВАГОНОРЕМОНТНИЙ ЗАВОД""",0.034,Луганська
9,36999957," НАУКОВО-ВИРОБНИЧЕ ПIДПРИЄМСТВО ""ЗОРЯ"" М.РУБIЖНЕ",0.744,Луганська
9,39459310," МКП ""СВАТIВСЬКИЙ ВОДОКАНАЛ"" М. СВАТОВЕ",0.23,Луганська
9,39816143," РАЙОННЕ КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""СТАРОБIЛЬСЬКВОДА""  М. СТАРОБІЛЬСЬК",0.279,Луганська
9,39816143," РАЙОННЕ КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""СТАРОБIЛЬСЬКВОДА""  СМТ. НОВОАЙДАР",0.084,Луганська
9,39816143," РАЙОННЕ КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""СТАРОБIЛЬСЬКВОДА"" СМТ. БIЛОВОДСЬК",0.049,Луганська
9,38817874," ВП ""ПОПАСНЯНСЬКИЙ ДЕПАРТАМЕНТ"" КП ""ПОПАСНЯНСЬКИЙ РАЙОННИЙ ВОДОКАНАЛ”",0.23,Луганська
9,39837961," ВП ""СВIТЛIЧАНСЬКИЙ ДЕПАРТАМЕНТ"" КП ""ПОПАСНЯНСЬКИЙ РАЙОННИЙ ВОДОКАНАЛ”",0.008,Луганська
12,5761620," ПАТ ""ДНIПРОАЗОТ"", М. КАМЯНСЬКЕ",2.959,Дніпропетровська
12,5669819," ПАТ ""ДНIПРОВАГОНМАШ"", М. КАМЯНСЬКЕ",0.18,Дніпропетровська
12,41149437, ТУ БМЕС 1 М. ДНIПРО,0.315,Дніпропетровська
12,13461621," ПАТ ""КРИВОРIЗЬКИЙ ТУРБIННИЙ ЗАВОД ""КОНСТАР""",0.009,Дніпропетровська
12,14310112," ДП НВО ""ПАВЛОГРАДСЬКИЙ ХIМIЧНИЙ ЗАВОД""",0.317,Дніпропетровська
12,14311614," ПАТ ""ДНIПРОПЕТРОВСЬКИЙ АГРЕГАТНИЙ ЗАВОД""",0.005,Дніпропетровська
12,93389830," ФIЛIЯ ""ВIЛЬНОГIРСЬКИЙ ГМК"" ДП ""ОГХК""",0.242,Дніпропетровська
12,40190086," ТОВ ВК  ""СIЧЕСЛАВ КАРТОН"", М. ДНIПРО",0.034,Дніпропетровська
12,32365106," ДП ""САНАТОРIЙ ""СЛАВУТИЧ"", М. ВЕРХНЬОДНIПРОВСЬК",0.045,Дніпропетровська
12,31657751," КП ""ТЕРНIВСЬКЕ ЖКП""",1.27,Дніпропетровська
12,5393056," ПРАТ ""ЄВРАЗ ДМЗ "", М. ДНIПРО",10.01,Дніпропетровська
12,5393079," ПРАТ ""ЄВРАЗ ЮЖКОКС"", М. КАМЯНСЬКЕ",0.103,Дніпропетровська
12,5393043," ПАТ ""ДНIПРОВСЬКИЙ МЕТКОМБIНАТ"", М. КАМЯНСЬКЕ",56.26,Дніпропетровська
12,191329," ПРАТ ""СУХА БАЛКА"", М. КРИВИЙ РIГ",1.391,Дніпропетровська
12,190905," ПАТ ""IНГУЛЕЦЬКИЙ ГЗК"", М. КРИВИЙ РIГ",0.19,Дніпропетровська
12,190977," ПРАТ ""ЦЕНТРАЛЬНИЙ ГЗК"", М. КРИВИЙ РIГ",1.633,Дніпропетровська
12,191000," ПАТ ""ПIВДЕННИЙ ГЗК"", М. КРИВИЙ РIГ",0.009,Дніпропетровська
12,32293435," ТОВ ""ОБ`ЄДНАННЯ НОВОМИКОЛАЇВСЬКИЙ КАР`ЄР"", С. НОВОМИКОЛАЇВКА",0.177,Дніпропетровська
12,3340989," КП ""МАРГАНЕЦЬКЕ ВУВКГ""",1.424,Дніпропетровська
12,3341345," КП ""ПАВЛОГРАДСЬКЕ ВУВКГ"" ПМР",2.766,Дніпропетровська
12,36615515," КП ""НОВОМОСКОВСЬК ВОДОКАНАЛ""",1.825,Дніпропетровська
12,3341339," КП ""НIКОПОЛЬСЬКЕ ВУВКГ"" НМР",1.21,Дніпропетровська
12,33855098," КВП КМР ""МIСЬКВОДОКАНАЛ"", М. КАМЯНСЬКЕ",3.635,Дніпропетровська
12,3341305," КП ""ДНIПРОВОДОКАНАЛ"" ДМР",54.58,Дніпропетровська
12,3341351," МКП ""ОРДЖОНIКIДЗЕВСЬКЕ ВУВКГ""",1.205,Дніпропетровська
12,34621490," КП ДОР ""АУЛЬСЬКИЙ ВОДОВIД""",5.573,Дніпропетровська
12,3341316," КП ""КРИВБАСВОДОКАНАЛ"",  М. КРИВИЙ РIГ",0.001,Дніпропетровська
12,14308368," ДП ВО ""ПМЗ IМ. МАКАРОВА"", М. ДНIПРО",0.968,Дніпропетровська
12,25842467," ФIЛIЯ ПРУВОКС ПАТ ""ДТЕК  ПАВЛОГРАДВУГIЛЛЯ"", М. ПАВЛОГРАД",13.86,Дніпропетровська
12,           ," ВП "" ЕРАСТIВСЬКИЙ КАРЄР"",  П'ЯТИХАТСЬКИЙ Р-Н",0.01,Дніпропетровська
12,3564045," ДМП ВКГ ""ДНIПРО-ЗАХIДНИЙ ДОНБАС"", СИНЕЛЬНИКIВСЬКИЙ Р-Н, С. ВОРОНОВЕ",2.115,Дніпропетровська
12,191307," ПАТ ""КРИВОРIЗЬКИЙ ЗАЛIЗОРУДНИЙ КОМБIНАТ"", М. КРИВИЙ РIГ",4.645,Дніпропетровська
12,30063871," ПРАТ ""ПЕТРИКIВСЬКИЙ РИБГОСП"", ПЕТРИКIВСЬКИЙ Р-Н",4.997,Дніпропетровська
12,4793055," ТОВ ""ДДЗ ""ЕНЕРГОАВТОМАТИКА"", М. ДНIПРО",0.075,Дніпропетровська
12,36607305," ТОВ ""КАРАЧУНIВСЬКИЙ РИБГОСП"", М. ДНIПРО",0.26,Дніпропетровська
12,32182594," КП  ""ЖОВТОВОДСЬКИЙ ВОДОКАНАЛ"" ДОР, М. ЖОВТI ВОДИ",2.936,Дніпропетровська
12,34059188," ПРАТ ""ХIМДИВIЗIОН"", М. КАМЯНСЬКЕ",0.501,Дніпропетровська
12,24432974," ШУ З ПIДЗЕМНОГО ВИДОБУТКУ РУДИ ПАТ ""АРСЕЛОРМIТТАЛ КРИВИЙ РIГ",2.614,Дніпропетровська
12,31802573," ПРАТ ""ЕНЕРГОРЕСУРСИ"", М. НIКОПОЛЬ",3.229,Дніпропетровська
12,35484610," ТОВ ""МЕТIНВЕСТ - КРМЗ"", М. КРИВИЙ РIГ",0.157,Дніпропетровська
12,23935242," ТОВ ""ЛЮБИМIВСЬКИЙ КАР'ЄР"", ДНIПРОПЕТРОВСЬКИЙ Р-Н",0.351,Дніпропетровська
12,33075778," КП ""ФРУНЗЕНСЬКЕ ЖКП"" ШИРОКIВСЬКИЙ Р-Н",0.025,Дніпропетровська
12,32049199," ТОВ ""МЕТРО КЕШ ЕНД КЕРРI УКРАЇНА"" ТЦ - 26, ДНІПРОВСЬКИЙ Р-Н",0.003,Дніпропетровська
12,37490818,"  КП ""СОЛОНЯНСЬКЕ ЖКУ"", СОЛОНЯНСЬКИЙ Р-Н",0.057,Дніпропетровська
12,32723351," ТОВ ""ТОРГIВЕЛЬНО ТРАНСПОРТНА КОМПАНIЯ"", ДНIПРОПЕТРОВСЬКИЙ Р-Н",0.001,Дніпропетровська
12,19311369," ТОВ ВКФ ""НАЙС"" М. ДНIПРО",46.12,Дніпропетровська
12,26509770," КЗО НВК №122 ""ЗНЗ - ДНЗ ""ДМР""  М.ДНIПРО",0.001,Дніпропетровська
14,1125755, ДП МАРIУПОЛЬСЬКИЙ  МОРСЬКИЙ ТОРГОВЕЛЬНИЙ ПОРТ,0.085,Донецька
14,191075," ВАТ ""АВДIЇВСЬКИЙ КХЗ""",0.149,Донецька
14,191158," ПрАТ ""МЕТКОМБIНАТ ""АЗОВСТАЛЬ"",М.МАРIУПОЛЬ",153.8,Донецька
14,8563174," ВК-82,СЕЛ.ГОСТРЕ,М.СЕЛIДОВЕ",0.046,Донецька
14,35580927," КП ""КОМПАНIЯ ВОДА ДОНБАСУ"" СЕЛIДОВСЬКИЙ ВУВКГ",1.222,Донецька
14,35581061," КП ""КОМПАНIЯ ВОДА ДОНБАСУ"" ДОБРОПОЛЬСЬКЕ ВУВКГ",1.541,Донецька
14,5393725," КП""МТТУ"",М.МАРIУПОЛЬ",0.021,Донецька
14,35581103," КП ""КОМПАНIЯ ВОДА ДОНБАСУ"" СНIЖНЯНСЬКЕ ВУВКГ",0.801,Донецька
14,5524328," КП МВК,М.ХАРЦIЗСЬК",1.912,Донецька
14,35637166," КП ""КОМПАНIЯ ВОДА ДОНБАСУ"" МВК,М.АМВРОСIЄВКА",0.076,Донецька
14,35580932," КП ""КОМПАНIЯ ВОДА ДОНБАСУ "" ТОРЕЗСЬКЕ ВУВКГ",1.101,Донецька
14,35581119," КП ""КОМПАНIЯ ВОДА ДОНБАСУ "" ШАХТАРСЬКЕ ВУВКГ",1.029,Донецька
14,35580838," ВОЛНОВАСЬКЕ ВУВКГ КП ""ВОДА ДОНБАСУ"",М.ВОЛНОВАХА",0.816,Донецька
14,20315181," КП ""КОМПАНIЯ ВОДА ДОНБАСУ"" МИРНОГРАДСЬКЕ ВУВКГ М.МИРНОГРАД",3.657,Донецька
14,35580875," ДОКУЧАЄВСЬКЕ ВУ ВКГ КП""ВОДА""ДОНБАСУ"",М.ДОКУЧАЄВСЬК",0.693,Донецька
14,35397790," ДОНЕЦЬКЕ РЕГIОНАЛЬНЕ ВИРОБНИЧЕ УПРАВЛIННЯ КП ""ВОДА ДОНБАСУ""",3.234,Донецька
14,35397832,"МАРІУПОЛЬСЬКЕ РЕГІОНАЛЬНЕ ВИРОБНИЧЕ УПРАВЛІННЯ КОМУНАЛЬНОГО ПІДПРИЄМСТВА ""КОМПАНІЯ ""ВОДА ДОНБАСУ""",3.52,Донецька
14,5763599," ПРАТ ""НКМЗ"",М.КРАМАТОРСЬК",0.01,Донецька
14,25954611," КРАСНОЛИМАНСЬКЕ БМЕУ,М.ЛИМАН",0.033,Донецька
14,25954611," КРАСНОЛИМАНСЬКЕ БМЕУ,СТ.СIЛЬ",0.004,Донецька
14,131245," ПАТ ""ЦЕНТРЕНЕРГО"" ВУГЛЕГIРСЬКА ТЕС,М.ДЕБАЛЬЦЕВЕ,СМТ.СВIТЛОДА",0.004,Донецька
14,176495," ДВАТ ЦЗФ ""ДЗЕРЖИНСЬКА"",М.ДЗЕРЖИНСЬК",0.011,Донецька
14,31297266," ТОВ НВО ""IНКОР I К"" КХП ""ФЕНОЛЬНИЙ З-Д"", М.ДЗЕРЖИНСЬК",0.079,Донецька
14,191052," ПАТ ""ДРУЖКIВСЬКИЙ ЗАВОД МЕТАЛЕВИХ ВИРОБIВ""",0.292,Донецька
14,35887472," КОСТЯНТИНIВСЬКЕ ВУВКГ КП ""КОМПАНIЯ ВОДА ДОНБАСУ""",1.66,Донецька
14,35397869," ДРУЖКIВСЬКЕ ВУВКГ КП ""КОМПАНIЯ ""ВОДА ДОНБАСУ"" , М.ДРУЖКIВКА",1.485,Донецька
14,5524216, ТОРЕЦЬКЕ ВУВКГ М.ТОРЕЦЬК (ДЗЕРЖИНСЬК,0.978,Донецька
14,35580890," КП ""КОМПАНIЯ ВОДА ДОНБАСУ"" ЛИМАНСЬКЕ ВУВКГ,М.ЛИМАН",0.482,Донецька
14,35580885," КП ""КОМПАНIЯ ВОДА ДАНБАСУ ""КIРОВСЬКЕ ВУВКГ",1.215,Донецька
14,31727271," ДП ""РУТЕКС- КЕРАМ"", ТОВ ""РУТЕКС КЕРАМ"",С.ЗЕЛЕНОПIЛЛЯ",0.013,Донецька
14,35397869," СЛОВ'ЯНСЬКЕ РЕГIОНАЛЬНЕ ВИРОБНИЧЕ УПРАВЛIННЯ КП ""ВОДА ДОНБАСУ”",0.018,Донецька
14,191672," ГОРЛIВСЬКЕ ВУВКГ КП ""ВОДА ДОНБАСУ""",5.712,Донецька
14,35397900," ЧАСОВОЯРСЬКЕ РЕГIОНАЛЬНЕ ВИРОБНИЧЕ УПРАВЛIННЯ КП ""ВОДА ДОНБАСУ”",0.458,Донецька
14,33380539," ПРАТ  ""УКРАЇНСЬКИЙ БЕКОН"", М. КОСТЯНТИНIВКА",0.028,Донецька
14,293060," ФIЛIЯ ПАТ ""ЄВРОЦЕМЕНТ-УКРАЇНА""- КРАМАТОРСЬКИЙ ЗАВОД - ""ПУШКА",0.004,Донецька
14,355810077," ДЕБАЛЬЦIВСЬКЕ ВУВКГ, ЄНАКIЄВСЬКЕ ВУВКГ, М.ДЕБАЛЬЦЕВЕ",0.357,Донецька
14,37339327," ПАО ""ЦОФ ""РОССIЯ"",ПОКРОВСЬКИЙ  Р-Н",0.041,Донецька
14,38221036," МАКIЇВСЬКЕ ВУВКГ КП ""КОМПАНIЯ ""ВОДА  ДОНБАСУ""",9.09,Донецька
14,           , ФОП ГЕРАСИМЕНКО С.А.,0.157,Донецька
14,32049199," ТОВ ""МЕТРО КЕШ ЕНД КЕРI УКРАЇНА"", М. МАРIУПОЛЬ",0.02,Донецька
14,34550708," ТОВ ""МАРIСТ-ТРЕЙД"", М.МАРIУПОЛЬ",0.03,Донецька
14,38413516," КП ""ЗЛАТОУСТIВСЬКЕ"" ЗЛАТОУСТIВСЬКОЇ СIЛЬСЬК.РАДИ, ВОЛНОВАСЬК",0.007,Донецька
14,36893728," ТОВ ""ВК ЕЛТЕКО"".М.КОСТЯНТИНIВКА",0.015,Донецька
14,40760817," КП""ВОДОКАНАЛ"" ВУГЛЕДАРСЬКОЇ МIСЬК5ОЇ РАДИ",0.704,Донецька
14,35581077," КП ""КОМПАНIЯ"" ""ВОДА ДОНБАСУ"", ЄНАКIЄВСЬКЕ ВУВКГ, М.ЄНАКIЄВЕ",2.73,Донецька
14,3971003," ТЕЛЬМАНIВСЬКЕ ВУВКГ НОВОАЗОВСЬКА ВКД КП""КОМПАНIЯ ""ВОДА ДОНБАСУ”",0.051,Донецька
18,5756926," ВАТ ""ПЕРШОТРАВЕНСЬКИЙ З-Д ЕЛЕКТРОТЕХНIЧНОГО ФАРФОРУ”  БАРАНIВСЬКИЙ Р-Н",0.002,Житомирська
18,24978549, БУДИНКОУПРАВЛIННЯ  №3 ЖИТОМИРСЬКОЇ  КЕЧ  СМТ.ОЗЕРНЕ ЖИТОМИРСЬКИЙ Р-Н,0.373,Житомирська
18,110177," ПАТ ""УШИЦЬКИЙ КОМБIНАТ БУДIВЕЛЬНИХ МАТЕРIАЛIВ"" КОРОСТЕНСЬКИЙ Р-Н",0.083,Житомирська
18,5418365," ПАТ ""ПИВО-БЕЗАЛКОГОЛЬНИЙ КОМБIНАТ ""РАДОМИШЛЬ"" М.РАДОМИШЛЬ",0.033,Житомирська
18,3344065," КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""ЖИТОМИРВОДОКАНАЛ"" ЖИТОМИРСЬКОЇ МIСЬКОЇ РАДИ",0.012,Житомирська
18,3343829," КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""КОМУНАЛЬНИК"" м.ОВРУЧ",0.171,Житомирська
18,20417222," КОРОСТИШIВСЬКЕ МIСЬКЕ КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""ВОДОКАНАЛ""",0.47,Житомирська
18,31124620," МIСЬКЕ КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""ВОДОКАНАЛ"" М.РАДОМИШЛЬ",0.004,Житомирська
18,35328136," ЛЮБАРСЬКЕ КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""ДОБРОБУТ""",0.023,Житомирська
18,36575621," КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""ВОДОКАНАЛ"" ЄМIЛЬЧИНСЬКОЇ СЕЛ. РАДИ",0.04,Житомирська
18,35485609, ХОРОШIВСЬКЕ ЖИТЛОВО-КОМУНАЛЬНЕ ПIДПРИЄМСТВО,0.049,Житомирська
18,37155848, ВАКУЛЕНЧУКIВСЬКЕ СЕЛИЩНЕ КОМУНАЛЬНЕ ПIДПРИЄМСТВО ЧУДНIВСЬКИЙ Р-Н,0.093,Житомирська
18,24964524, МАКАРIВСЬКА КВАРТИРНО-ЕКСПЛУАТАЦIЙНАЯ ЧАСТИНА РАЙОНУ  РАДОМИШЛЬСЬКИЙ Р-Н,0.167,Житомирська
18,34747369," КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""ПРОЛIСОК"" НОВОIВНИЦЬКОЇ СIЛЬСЬКОЇ РАДИ",0.053,Житомирська
18,37260273," КОМУНАЛЬНЕ ПIДПРИЄМСТВО ""ДЖЕРЕЛО"" IГНАТПIЛЬСЬКОЇ СIЛЬСЬКОЇ РАДИ",0.012,Житомирська
