"id","name","Відомчий.код.ПС","river","Назва.лабораторіҝ","lat","lon","date","key","value","norm","doc","mean","dev","size","last_date"
27081,"р. Бик, 55 км, с. Каменка, кордон Донецькоҝ і Дніпропетровськоҝ  обл.","ЧЕР ДНЕПР 0410 0212 0000 0000 0000 0055 01 14","Дніпро","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.372856,36.852961,2018-02-21,"Сульфат.іони..мг.дм3",1796.3,100,"ОБУВ",1825.49,1725.49,18.2549,2018-02-21
27082,"р. Вовча, 310 км, с.Карлівка, Карлівське вдсх, н/б","ЧЕР ДНЕПР 0410 0102 0000 0000 0000 0310 01 14","Дніпро","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.114528,37.488542,2018-02-21,"Сульфат.іони..мг.дм3",1613.8,100,"ОБУВ",1636.79,1536.79,16.3679,2018-02-21
27083,"р. Вовча, 193 км, с. Іскра, міст, кордон Донецькоҝ і Дніпропетровськоҝ обл.","ЧЕР ДНЕПР 0410 0102 0000 0000 0000 0193 02 14","Дніпро","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.050892,36.584722,2018-02-21,"Сульфат.іони..мг.дм3",1450.5,100,"ОБУВ",1506.55,1406.55,15.0655,2018-02-21
27084,"р. Вовча, 25 км, м. Павлоград","ЧЕР ДНЕПР 0410 0102 0000 0000 0000 0025 03 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",48.524864,35.859575,2018-04-11,"Сульфат.іони..мг.дм3",1099.53,100,"ОБУВ",1653.04,1553.04,16.5304,2018-04-11
27085,"р. Дніпро, 357 км, с. Дніпровське, ГНС Жовтневоҝ ЗС, Вільнянського р-ну","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0357 30 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",48.082,35.069,2017-09-11,"Сульфат.іони..мг.дм3",81.8,100,"ОБУВ",65.08,-34.92,0.6508,2017-09-11
27086,"р. Дніпро, 337 км, с. Грушевка, ГНС Вільнянськоҝ ЗС","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0337 31 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",48.029,35.137,2017-09-11,"Сульфат.іони..мг.дм3",73.5,100,"ОБУВ",74.19,-25.81,0.7419,2017-09-11
27087,"р. Дніпро, 336 км, с. Володимирка, ГНС Шевченківськоҝ ЗС","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0336 32 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.929,35.12,2017-09-11,"Сульфат.іони..мг.дм3",71.5,100,"ОБУВ",51.45,-48.55,0.5145,2017-09-11
27088,"р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізькоҝ ЗС","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0312 33 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.783,35.16,2017-09-07,"Сульфат.іони..мг.дм3",85.2,100,"ОБУВ",58.17,-41.83,0.5817,2017-09-07
27089,"р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0312 34 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.45,35.1,2018-04-25,"Сульфат.іони..мг.дм3",63.9,100,"ОБУВ",56.15,-43.85,0.5615,2018-04-25
27090,"р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0312 35 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.47,35.07,2018-04-25,"Сульфат.іони..мг.дм3",63.7,100,"ОБУВ",55.14,-44.86,0.5514,2018-04-25
27091,"р. Дніпро, 256 км, м. Енергодар","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0256 36 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.55,34.692,2018-04-03,"Сульфат.іони..мг.дм3",71.3,100,"ОБУВ",49.34,-50.66,0.4934,2018-04-03
27092,"р. Дніпро, 253 км, м. Енергодар, вплив Запорізькоҝ АЕС","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0253 37 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.509,34.512,2018-04-03,"Сульфат.іони..мг.дм3",72.6,100,"ОБУВ",51.6,-48.4,0.516,2018-04-03
27093,"р. Дніпро, 254 км, став-охолоджувач Запорізькоҝ АЕС","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0254 38 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.51,34.554,2018-04-03,"Сульфат.іони..мг.дм3",74.7,100,"ОБУВ",57.42,-42.58,0.5742,2018-04-03
27094,"р. Дніпро, 245 км, м. Марганець, питний в/з","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0245 39 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",47.590297,34.474808,2018-02-06,"Сульфат.іони..мг.дм3",80.04,100,"ОБУВ",63.51,-36.49,0.6351,2018-02-06
27095,"р. Дніпро, 228 км, м. Нікополь, питний в/з","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0228 40 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",47.548928,34.398683,2018-02-06,"Сульфат.іони..мг.дм3",45.06,100,"ОБУВ",55.22,-44.78,0.5522,2018-02-06
27096,"р. Дніпро, 201 км, м.Покров, питний в/з ","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0201 41 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",47.574019,34.116556,2018-02-06,"Сульфат.іони..мг.дм3",49.17,100,"ОБУВ",57.05,-42.95,0.5705,2018-02-06
27097,"р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0195 42  65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",47.509092,33.927811,2018-03-26,"Сульфат.іони..мг.дм3",51.2,100,"ОБУВ",56.47,-43.53,0.5647,2018-03-26
27098,"р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0196 43 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",47.564847,33.918789,2018-02-06,"Сульфат.іони..мг.дм3",54.32,100,"ОБУВ",60.13,-39.87,0.6013,2018-02-06
27099,"канал Дніпро-Кривий Ріг, 43 км, Південне в-ще, питний в/з ","ЧЕР ДНЕПР 0196 0000 0000 0000 0000 0043 01 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",47.781611,33.556506,2018-04-17,"Сульфат.іони..мг.дм3",71.62,100,"ОБУВ",61.06,-38.94,0.6106,2018-04-17
27100,"р. Дніпро, 106 км, с. Любимівка, ГНС Каховського каналу","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0106 44 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.791117,33.627253,2018-04-03,"Сульфат.іони..мг.дм3",48.3,100,"ОБУВ",45.76,-54.24,0.4576,2018-04-03
27101,"Каховський магістральний канал, 127 км, с. Ганно-Мусіҝвка, 1 км Приазовськоҝ ЗС","ЧЕР ДНЕПР 0106 0000 0000 0000 0000 0127 01 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",46.559,34.853,2017-09-18,"Сульфат.іони..мг.дм3",64.3,100,"ОБУВ",49.56,-50.44,0.4956,2017-09-18
27102,"р. Дніпро, 100 км, с.Цукури , НС1 Північно-Кримського каналу, 6 км нижче села","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0100 45 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.702933,33.409616,2018-04-11,"Сульфат.іони..мг.дм3",49,100,"ОБУВ",47.38,-52.62,0.4738,2018-04-11
27103,"р. Дніпро, 92 км, н/б'әф Каховськоҝ ГЕС","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0092 46 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.758861,33.346331,2018-04-03,"Сульфат.іони..мг.дм3",47.7,100,"ОБУВ",49.92,-50.08,0.4992,2018-04-03
27104,"р. Дніпро, 65 км, с. Іванівка, Білозерського району, у р-ні питного в/з Миколаҝвського водоканаплу","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0065 47 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.74315,33.027935,2018-04-03,"Сульфат.іони..мг.дм3",46.1,100,"ОБУВ",48.56,-51.44,0.4856,2018-04-03
27105,"Північно-Кримський канал, 62 км, с. Бехтери, 60 км після ГНС Краснознам’янського каналу - 4 км нижче села, Голопристанського району","ЧЕР ДНЕПР 0100 0000 0000 0000 0000 0062 01 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.299053,32.312725,2017-10-03,"Сульфат.іони..мг.дм3",57.6,100,"ОБУВ",46.82,-53.18,0.4682,2017-10-03
27106,"Північно-Кримський канал, 91,5 км, с. Мірне, 91,5 км після ГС ПКК","ЧЕР ДНЕПР 0100 0000 0000 0000 0000 0092 02 05","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.213969,33.425241,2017-09-11,"Сульфат.іони..мг.дм3",61.5,100,"ОБУВ",46.66,-53.34,0.4666,2017-09-11
27107,"р. Дніпро, 290 км, с.Приморське, ГНС Первомайськоҝ ЗС","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0290 48 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.645,35.271,2017-08-21,"Сульфат.іони..мг.дм3",52.3,100,"ОБУВ",58.64,-41.36,0.5864,2017-08-21
27108,"р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицькоҝ ЗС, Василівського р-ну","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0276 49 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.411,34.952,2017-09-14,"Сульфат.іони..мг.дм3",66.5,100,"ОБУВ",53.9,-46.1,0.539,2017-09-14
27109,"р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівськоҝ ЗС, Запорізького р-ну","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0220 50 23","Дніпро","Лабораторія моніторингу вод  Запорізького РУВР Дніпровського БУВР",47.528,34.864,2017-09-07,"Сульфат.іони..мг.дм3",80.7,100,"ОБУВ",54.67,-45.33,0.5467,2017-09-07
27110,"р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0175 51 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",47.336044,33.881511,2017-09-20,"Сульфат.іони..мг.дм3",62.7,100,"ОБУВ",50.66,-49.34,0.5066,2017-09-20
27111,"р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0160 52 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",47.141456,33.899708,2017-09-04,"Сульфат.іони..мг.дм3",57,100,"ОБУВ",47.42,-52.58,0.4742,2017-09-04
27112,"р. Дніпро, 40 км, м. Херсон, 1 км вище міста","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0040 53 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.670725,32.709063,2018-04-03,"Сульфат.іони..мг.дм3",46.7,100,"ОБУВ",51.51,-48.49,0.5151,2018-04-03
27113,"р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0015 54 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.5921,32.475475,2018-04-17,"Сульфат.іони..мг.дм3",54.3,100,"ОБУВ",66.23,-33.77,0.6623,2018-04-17
27114,"р. Дніпро, 8 км, м. Гола Пристань, (рукав Конка)","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0008 55 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.537294,32.536503,2018-04-17,"Сульфат.іони..мг.дм3",49,100,"ОБУВ",52.39,-47.61,0.5239,2018-04-17
27115,"р. Дніпро, 0 км, с. Кізомис, (рукав Рвач)","ЧЕРДНЕПР 0000 0000 0000 0000 0000 0000 56 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.551472,32.319947,2018-04-17,"Сульфат.іони..мг.дм3",54.9,100,"ОБУВ",78.88,-21.12,0.7888,2018-04-17
27116,"р. Інгулець, 502 км, с. Диківка, Диківське водосховище","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0502 01 35","Дніпро","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.770514,32.813242,2018-03-16,"Сульфат.іони..мг.дм3",96.06,100,"ОБУВ",122.11,22.11,1.2211,2018-03-16
27117,"р. Інгулець, 483 км, с. Марто-Іванівка","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0483 02 35","Дніпро","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.633964,33.121696,2018-03-16,"Сульфат.іони..мг.дм3",224.14,100,"ОБУВ",152.79,52.79,1.5279,2018-03-16
27118,"р. Інгулець, 393 км, смт. Петрово, Іскрівське вдсх., питний в/з  селища","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0393 03 35","Дніпро","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.334825,33.262072,2018-04-17,"Сульфат.іони..мг.дм3",288.18,100,"ОБУВ",158.9,58.9,1.589,2018-04-17
27119,"р. Інгулець, 373 км, с. Іскрівка, нижче впадіння р. Жовта","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0373 04 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",48.163468,33.377875,2018-03-27,"Сульфат.іони..мг.дм3",401.21,100,"ОБУВ",299.82,199.82,2.9982,2018-03-27
27120,"р. Інгулець, 335 км, м. Кривий Ріг, Карачунівське в-ще, питний в/з міста","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0335 05 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",47.907642,33.283538,2018-04-17,"Сульфат.іони..мг.дм3",422.66,100,"ОБУВ",398.54,298.54,3.9854,2018-04-17
27121,"р. Інгулець, 348 км, с. Чкаловка, район автомобільного мосту","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0348 06 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",48.037847,33.2776,2018-04-17,"Сульфат.іони..мг.дм3",438.66,100,"ОБУВ",343.02,243.02,3.4302,2018-04-17
27122,"р. Інгулець, 265 км, с. Андріівка","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0265 07 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",47.603144,33.212303,2018-04-17,"Сульфат.іони..мг.дм3",537.94,100,"ОБУВ",642.66,542.66,6.4266,2018-04-17
27123,"р. Інгулець, 210 км, с. Архангельське","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0210 08 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",47.42715,33.400711,2018-04-11,"Сульфат.іони..мг.дм3",624,100,"ОБУВ",626.64,526.64,6.2664,2018-04-11
27124,"р. Інгулець, 124 км, с. Калінінське","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0124 09 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",47.11735,32.972727,2018-04-11,"Сульфат.іони..мг.дм3",1086,100,"ОБУВ",594.56,494.56,5.9456,2018-04-11
27125,"р. Інгулець, 83 км, Інгулецька ЗС, біля мосту через магістральний канал на трасі Снігурівка-Херсон ","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0083 10 48","Дніпро","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.017603,32.788652,2017-09-07,"Сульфат.іони..мг.дм3",563.2,100,"ОБУВ",497.1,397.1,4.971,2017-09-07
27126,"р. Інгулець, 20 км, с. Дар'ҝвка","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0020 11 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.742717,32.809561,2017-10-18,"Сульфат.іони..мг.дм3",81.3,100,"ОБУВ",369.89,269.89,3.6989,2017-10-18
27127,"р. Інгулець, 0 км, с. Садове, гирло р.Інгулець","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0001 12 65","Дніпро","Сектор моніторингу вод Херсонського облводресурсів",46.696517,32.827528,2018-04-26,"Сульфат.іони..мг.дм3",49.6,100,"ОБУВ",109.64,9.64,1.0964,2018-04-26
27128,"р. Жовта, 24 км, с. Мар'янівка, вище скиду ТОВ ""Восток-Руда""","ЧЕР ДНЕПР 0045 0383 0000 0000 0000 0024 01 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",48.329028,33.534764,2018-03-27,"Сульфат.іони..мг.дм3",609.43,100,"ОБУВ",828.03,728.03,8.2803,2018-03-27
27129,"р. Жовта, 22 км, нижче скиду ТОВ ""Восток-Руда""","ЧЕР ДНЕПР 0045 0383 0000 0000 0000 0022 02 12","Дніпро","Лабораторія моніторингу вод Дніпропетровського облводресурсів",48.320997,33.524447,2018-03-27,"Сульфат.іони..мг.дм3",715.19,100,"ОБУВ",903.16,803.16,9.0316,2018-03-27
27135,"р. Південний Буг, 652 км, м. Хмільник, питний в/з, вище міста","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0652 06 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",49.556389,27.913056,2018-04-17,"Сульфат.іони..мг.дм3",51.9,100,"ОБУВ",34.09,-65.91,0.3409,2018-04-17
27136,"р. Південний Буг, 607 км, с. Гущинці, нижче села , питний водозабір м.Калинівка","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0607 07 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",49.421111,28.3825,2018-04-17,"Сульфат.іони..мг.дм3",47.8,100,"ОБУВ",36.55,-63.45,0.3655,2018-04-17
27137,"р. Південний Буг, 582 км, м. Вінниця, Сабарівське вдсх,  питний в/з міста, вище міста","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0582 08 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",49.273056,28.471389,2018-04-17,"Сульфат.іони..мг.дм3",61.9,100,"ОБУВ",38.19,-61.81,0.3819,2018-04-17
27138,"р. Південний Буг, 569,5 км, 500 м нижче скиду ВОКВП ВКГ ""Вінницяводоканал""   (1,5 км нижче греблі Сабарівського вдсх.)","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0569 09 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",49.190556,28.443611,2018-04-17,"Сульфат.іони..мг.дм3",66.7,100,"ОБУВ",47.89,-52.11,0.4789,2018-04-17
27139,"р. Південний Буг, 537 км, смт. Сутиски, Сутиське вдсх., н/б'әф","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0537 10 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",49.036667,28.408889,2018-03-13,"Сульфат.іони..мг.дм3",63.9,100,"ОБУВ",40.75,-59.25,0.4075,2018-03-13
27140,"р. Південний Буг, 413 км, с. Маньківка, вище села, питний в/з м.Ладижин","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0413 11 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",48.738889,29.089167,2018-04-17,"Сульфат.іони..мг.дм3",53.8,100,"ОБУВ",35.85,-64.15,0.3585,2018-04-17
27141,"р. Південний Буг, 400 км, м. Ладижин, Ладижинське вдсх, ","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0400 12 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",48.705,29.231111,2018-03-13,"Сульфат.іони..мг.дм3",34.2,100,"ОБУВ",34.92,-65.08,0.3492,2018-03-13
27142,"р. Південний Буг, 372 км, с. Глибочок, Глибочекське вдсх.","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0372 13 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",48.523889,29.391389,2018-03-13,"Сульфат.іони..мг.дм3",34.9,100,"ОБУВ",32.99,-67.01,0.3299,2018-03-13
27143,"р. Південний Буг, 327 км, с. Ставки, кордон Вінницькоҝ та Кіровоградськоҝ обл.","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0327 14 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",48.3725,29.778889,2018-03-13,"Сульфат.іони..мг.дм3",47.5,100,"ОБУВ",35.6,-64.4,0.356,2018-03-13
27144,"р. Південний Буг, 316 км, м.Гайворон, Гайворонське вдсх.","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0316 15 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",48.328333,29.866944,2018-03-13,"Сульфат.іони..мг.дм3",46.4,100,"ОБУВ",35.74,-64.26,0.3574,2018-03-13
27145,"р. Південний Буг, 206 км, м. Первомайськ, Первомайське вдсх.","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0206 16 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",48.038983,30.837531,2018-01-10,"Сульфат.іони..мг.дм3",70.4,100,"ОБУВ",49.98,-50.02,0.4998,2018-01-10
27146,"р. Південний Буг, 153 км, с. Олексіівка, питний в/з м. Південно-Украҝнськ","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0153 17 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.868789,31.119731,2018-03-14,"Сульфат.іони..мг.дм3",104.96,100,"ОБУВ",77.97,-22.03,0.7797,2018-03-14
27147,"р. Південний Буг, 136 км, с. Олександрівка, Олександрівське вдсх.","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0136 18 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.710933,31.249608,2018-01-10,"Сульфат.іони..мг.дм3",115.2,100,"ОБУВ",90,-10,0.9,2018-01-10
27148,"р. Південний Буг, 97 км, м. Вознесенськ, пит.в/з м. Вознесенськ, 2 км до в'ҝзду у м. Вознесенськ по трасі з м. Миколаҝв","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0097 19 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.537856,31.377017,2018-03-14,"Сульфат.іони..мг.дм3",126.08,100,"ОБУВ",105.06,5.06,1.0506,2018-03-14
27149,"р. Південний Буг, 50 км, с. Ковалівка, Південно-Бузька ЗС","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0050 20 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.280344,31.778547,2017-08-29,"Сульфат.іони..мг.дм3",113.48,100,"ОБУВ",107.84,7.84,1.0784,2017-08-29
27150,"р. Південний Буг, 0,5 км, м. Миколаҝв, Бузький лиман, тех. в/з Миколаҝвськоҝ ТЕЦ (ліва частина морського порту)","ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0001 21 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",46.943619,31.989678,2018-02-14,"Сульфат.іони..мг.дм3",358.4,100,"ОБУВ",448.98,348.98,4.4898,2018-02-14
27151,"р. Рів, 1 км, с. Могилівка, вище села","ЧЕР Ю.БУГ 0553 0000 0000 0000 0000 0001 01 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",49.100278,28.301667,2018-03-13,"Сульфат.іони..мг.дм3",45.1,100,"ОБУВ",32.06,-67.94,0.3206,2018-03-13
27152,"р. Соб, 2 км, с. Дмитренки, Дмитренківське вдсх., н/б'әф, нижче села","ЧЕР Ю.БУГ 0395 0000 0000 0000 0000 0002 01 05","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Вінницького РУВР Південно-Бузького БУВР",48.681667,29.282778,2018-03-13,"Сульфат.іони..мг.дм3",34.2,100,"ОБУВ",32.76,-67.24,0.3276,2018-03-13
27153,"р. Кодима, 103 км, м. Балта, сільгосп. в/з","ЧЕР Ю.БУГ 0201 0000 0000 0000 0000 0103 01 51","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",47.934528,29.626278,2018-03-03,"Сульфат.іони..мг.дм3",113.28,100,"ОБУВ",142.19,42.19,1.4219,2018-03-03
27154,"р. Синюха, 10 км, м. Первомайськ, питний в/з міста","ЧЕР Ю.БУГ 0196 0000 0000 0000 0000 0010 01 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",48.090375,30.815531,2018-03-14,"Сульфат.іони..мг.дм3",101.12,100,"ОБУВ",89.98,-10.02,0.8998,2018-03-14
27155,"р. Велика Вись, 95 км, с. Лікареве, Новомиргородського р-ну","ЧЕР Ю.БУГ 0196 0111 0000 0000 0000 0095 01 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.771614,31.548561,2018-03-15,"Сульфат.іони..мг.дм3",108.07,100,"ОБУВ",104.93,4.93000000000001,1.0493,2018-03-15
27156,"р. Кільтень, 24 км, с. Нововознесенка, Маловисківського р-ну","ЧЕР Ю.БУГ 0196 0111 0026 0000 0000 0024 01 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.64115,31.236478,2018-03-15,"Сульфат.іони..мг.дм3",80.05,100,"ОБУВ",87.78,-12.22,0.8778,2018-03-15
27157,"р. Чорний Ташлик, 89 км, с. Звірівка, Новоукраҝнського району","ЧЕР Ю.БУГ 0196 0021 0000 0000 0000 0089 01 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.347439,31.475736,2018-03-13,"Сульфат.іони..мг.дм3",312.2,100,"ОБУВ",290.23,190.23,2.9023,2018-03-13
27158,"р. Чорний Ташлик, 51 км, смт. Помічна, питний в/з селища","ЧЕР Ю.БУГ 0196 0021 0000 0000 0000 0051 02 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.300047,31.378428,2018-04-18,"Сульфат.іони..мг.дм3",336.21,100,"ОБУВ",308.59,208.59,3.0859,2018-04-18
27159,"р. Плетений Ташлик, 2 км, с. Новоолександрівка, технічний водозабір ","ЧЕР Ю.БУГ 0196 0021 0090 0000 0000 0002 01 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.374978,31.493153,2018-04-18,"Сульфат.іони..мг.дм3",280.18,100,"ОБУВ",272.48,172.48,2.7248,2018-04-18
